CustomerID,total_spend,avg_order_value,num_transactions,num_products,first_purchase,last_purchase,lifespan_days
16716,319.8000000000001,106.60000000000004,3,1,2011-02-01 15:35:00,2011-03-18 10:03:00,44
16717,3278.36,364.26222222222225,9,178,2010-12-08 16:48:00,2011-11-30 17:42:00,357
16718,623.75,623.7500000000001,1,41,2010-12-05 13:03:00,2010-12-05 13:03:00,0
16719,1773.92,221.74,8,108,2010-12-06 12:06:00,2011-11-25 09:27:00,353
16720,155.24,155.24,1,25,2011-11-13 16:22:00,2011-11-13 16:22:00,0
16721,292.47,292.46999999999997,1,37,2011-03-22 16:08:00,2011-03-22 16:08:00,0
16722,4711.21,294.450625,16,96,2010-12-06 12:59:00,2011-11-22 13:28:00,351
16723,589.15,294.57499999999993,2,37,2011-08-24 11:31:00,2011-09-09 13:01:00,16
16725,775.07,96.88375000000002,8,110,2010-12-03 16:02:00,2011-02-10 16:52:00,69
16726,1382.02,276.404,5,121,2010-12-13 13:28:00,2011-11-13 14:53:00,335
16727,272.82,272.81999999999994,1,41,2010-12-10 13:48:00,2010-12-10 13:48:00,0
16728,1054.67,263.6675,4,218,2011-03-20 13:28:00,2011-10-24 14:36:00,218
16729,7076.28,272.1646153846154,26,235,2011-04-12 14:22:00,2011-11-03 19:11:00,205
16730,702.79,175.6975,4,75,2011-01-24 14:01:00,2011-10-18 14:11:00,267
16732,603.75,603.7499999999999,1,28,2011-11-08 09:54:00,2011-11-08 09:54:00,0
16734,650.51,216.83666666666667,3,44,2011-08-17 15:00:00,2011-10-18 13:44:00,61
16735,2269.21,324.17285714285714,7,88,2011-01-09 12:53:00,2011-09-22 11:49:00,255
16737,417.59999999999997,417.59999999999997,1,1,2011-10-17 13:03:00,2011-10-17 13:03:00,0
16738,3.75,3.75,1,1,2011-02-15 09:46:00,2011-02-15 09:46:00,0
16739,312.55,156.27499999999998,2,13,2011-06-16 09:17:00,2011-06-20 17:15:00,4
16742,0.0,0.0,2,4,2011-10-24 11:58:00,2011-10-24 12:02:00,0
16743,2191.84,273.98,8,89,2010-12-16 12:15:00,2011-11-10 13:13:00,329
16744,1304.76,186.3942857142857,7,198,2011-06-19 15:13:00,2011-11-28 13:06:00,161
16745,7170.7,398.3722222222222,18,148,2011-02-01 11:31:00,2011-09-14 11:58:00,225
16746,6694.31,352.3321052631579,19,234,2010-12-16 11:43:00,2011-12-05 12:33:00,354
16747,826.96,206.74,4,34,2011-10-03 10:18:00,2011-11-14 13:37:00,42
16748,1515.9,303.17999999999995,5,42,2011-01-09 13:50:00,2011-11-22 10:17:00,316
16750,623.93,124.78600000000002,5,74,2011-04-21 16:53:00,2011-10-26 12:48:00,187
16751,1764.72,1764.7199999999998,1,24,2011-11-09 10:48:00,2011-11-09 10:48:00,0
16752,207.5,207.5,1,9,2010-12-02 12:18:00,2010-12-02 12:18:00,0
16753,223.92000000000002,223.92,1,34,2011-10-12 13:14:00,2011-10-12 13:14:00,0
16754,2002.4,2002.4,1,2,2010-12-02 17:38:00,2010-12-02 17:38:00,0
16755,1484.63,296.92600000000004,5,134,2011-01-28 10:47:00,2011-08-17 13:21:00,201
16756,239.4,239.40000000000003,1,13,2011-05-09 09:33:00,2011-05-09 09:33:00,0
16757,106.83000000000001,106.83,1,7,2011-01-25 11:59:00,2011-01-25 11:59:00,0
16758,369.34000000000003,369.34000000000003,1,22,2011-10-05 14:47:00,2011-10-05 14:47:00,0
16759,772.84,193.21,4,40,2011-11-09 09:06:00,2011-12-02 12:42:00,23
16761,316.62,316.62,1,13,2011-09-04 11:15:00,2011-09-04 11:15:00,0
16762,1501.38,500.46,3,51,2011-07-18 12:52:00,2011-11-20 11:43:00,124
16763,594.9,297.45,2,23,2011-05-25 11:52:00,2011-06-07 14:24:00,13
16764,2758.25,153.23611111111111,18,209,2011-07-19 17:17:00,2011-12-06 11:41:00,139
16765,34.0,34.0,1,1,2011-02-18 15:41:00,2011-02-18 15:41:00,0
16766,1145.6,572.7999999999998,2,17,2011-03-11 13:34:00,2011-03-11 15:22:00,0
16767,5580.6,507.32727272727266,11,148,2011-01-27 13:38:00,2011-11-09 09:42:00,285
16768,458.04,91.60799999999999,5,47,2011-03-13 10:25:00,2011-10-23 10:38:00,224
16769,380.39,380.39,1,33,2011-03-24 13:41:00,2011-03-24 13:41:00,0
16770,744.9,124.15000000000002,6,116,2010-12-02 15:49:00,2011-10-13 12:21:00,314
16771,2246.81,449.3620000000001,5,200,2011-01-05 13:57:00,2011-11-06 13:28:00,304
16773,171.59,171.59,1,23,2011-10-13 14:37:00,2011-10-13 14:37:00,0
16774,654.92,130.984,5,36,2011-06-14 12:45:00,2011-10-03 12:41:00,110
16775,1695.66,154.15090909090907,11,84,2010-12-07 15:15:00,2011-11-29 15:22:00,357
16776,388.28,388.2800000000001,1,61,2011-10-10 13:04:00,2011-10-10 13:04:00,0
16777,226.35,113.17500000000001,2,45,2011-03-27 14:34:00,2011-09-20 13:41:00,176
16778,245.94,122.97,2,16,2011-03-10 15:21:00,2011-09-26 13:48:00,199
16779,10454.05,373.3589285714285,28,161,2010-12-08 09:56:00,2011-12-07 14:54:00,364
16780,425.19,212.595,2,51,2011-03-25 17:34:00,2011-08-31 16:09:00,158
16781,294.65,147.32500000000002,2,17,2010-12-02 14:26:00,2010-12-09 15:18:00,7
16782,2242.25,118.01315789473684,19,103,2010-12-06 16:10:00,2011-11-29 13:20:00,357
16784,107.6,107.6,1,3,2011-11-20 12:20:00,2011-11-20 12:20:00,0
16788,597.48,298.73999999999995,2,138,2011-03-30 13:05:00,2011-08-08 14:53:00,131
16789,80.8,80.8,1,5,2011-12-01 15:12:00,2011-12-01 15:12:00,0
16790,1520.1200000000001,190.015,8,88,2011-11-02 11:23:00,2011-12-06 11:53:00,34
16791,1706.28,213.285,8,218,2011-01-11 15:42:00,2011-11-10 19:12:00,303
16792,110.38000000000001,55.190000000000005,2,11,2011-03-02 14:39:00,2011-03-02 14:41:00,0
16793,243.84,243.84,1,16,2011-10-13 15:08:00,2011-10-13 15:08:00,0
16794,1201.51,100.12583333333332,12,142,2011-06-12 14:15:00,2011-12-08 17:54:00,179
16795,414.88,414.87999999999994,1,64,2010-12-09 14:08:00,2010-12-09 14:08:00,0
16796,305.62,305.61999999999995,1,18,2011-09-11 14:01:00,2011-09-11 14:01:00,0
16800,1201.49,1201.4899999999998,1,148,2011-11-28 14:06:00,2011-11-28 14:06:00,0
16801,867.83,173.566,5,72,2011-03-11 13:56:00,2011-06-29 15:33:00,110
16803,332.3,332.3,1,24,2011-10-05 14:28:00,2011-10-05 14:28:00,0
16804,536.99,178.99666666666667,3,59,2011-03-14 15:48:00,2011-11-16 16:43:00,247
16805,460.59,230.29499999999996,2,94,2010-12-14 13:35:00,2011-06-19 11:23:00,186
16806,801.49,200.37250000000003,4,68,2011-04-14 19:59:00,2011-08-28 15:27:00,135
16807,1121.59,373.8633333333333,3,57,2011-03-14 09:46:00,2011-07-20 12:00:00,128
16808,288.42,144.21,2,21,2011-03-10 19:05:00,2011-09-01 19:34:00,175
16809,912.74,152.1233333333333,6,79,2011-03-22 13:13:00,2011-11-16 15:45:00,239
16810,275.64,137.82,2,16,2010-12-14 11:24:00,2011-05-31 15:32:00,168
16811,547.07,273.53499999999997,2,26,2011-11-22 17:19:00,2011-12-05 11:39:00,12
16812,479.35,479.3500000000001,1,15,2010-12-14 12:35:00,2010-12-14 12:35:00,0
16813,1692.98,169.298,10,248,2011-05-19 13:28:00,2011-12-01 14:03:00,196
16814,6500.6,295.4818181818182,22,122,2010-12-05 11:45:00,2011-11-25 13:27:00,355
16816,417.06,104.26500000000001,4,28,2010-12-16 17:01:00,2011-08-28 14:16:00,254
16817,1446.95,111.30384615384615,13,76,2010-12-06 14:19:00,2011-12-07 11:03:00,365
16818,3317.97,255.22846153846154,13,172,2011-05-18 11:42:00,2011-11-29 10:41:00,194
16820,497.61,497.61,1,26,2011-09-05 12:06:00,2011-09-05 12:06:00,0
16823,358.38,358.37999999999994,1,34,2011-04-26 15:00:00,2011-04-26 15:00:00,0
16824,460.64,230.32,2,23,2011-06-28 13:36:00,2011-11-24 12:38:00,148
16825,775.1800000000001,387.59000000000003,2,27,2011-06-07 09:44:00,2011-11-01 11:51:00,147
16826,341.7,341.70000000000005,1,22,2011-10-19 14:05:00,2011-10-19 14:05:00,0
16828,128.5,64.25,2,8,2011-08-19 13:24:00,2011-09-07 15:10:00,19
16829,197.22,197.22,1,11,2011-07-06 10:48:00,2011-07-06 10:48:00,0
16830,325.91,325.90999999999997,1,23,2011-11-01 11:35:00,2011-11-01 11:35:00,0
16832,199.15,66.38333333333334,3,11,2011-05-06 14:12:00,2011-06-08 15:36:00,33
16833,1106.53,276.6325,4,46,2011-01-09 13:02:00,2011-12-08 14:39:00,333
16834,413.46,413.46000000000004,1,24,2011-04-26 09:37:00,2011-04-26 09:37:00,0
16835,180.85,90.42500000000001,2,10,2010-12-01 17:15:00,2011-08-03 13:50:00,244
16836,251.87,125.935,2,11,2011-08-15 12:38:00,2011-10-31 10:05:00,76
16837,3167.73,263.97749999999996,12,123,2011-04-08 08:48:00,2011-11-08 14:27:00,214
16838,582.9,194.30000000000004,3,24,2011-02-24 15:01:00,2011-05-26 13:13:00,90
16839,15357.78,393.7892307692308,39,117,2010-12-05 11:15:00,2011-12-01 09:03:00,360
16841,1774.62,253.51714285714283,7,101,2011-02-25 12:40:00,2011-11-03 11:51:00,250
16842,1260.44,315.11,4,45,2011-02-10 14:51:00,2011-10-06 17:38:00,238
16843,10183.82,599.0482352941176,17,226,2011-01-16 16:10:00,2011-10-28 09:06:00,284
16846,214.32,214.32000000000002,1,11,2011-10-20 13:55:00,2011-10-20 13:55:00,0
16847,193.44,193.44,1,12,2011-10-27 13:29:00,2011-10-27 13:29:00,0
16848,281.42,281.42,1,14,2011-10-18 08:42:00,2011-10-18 08:42:00,0
16849,124.57,124.57,1,8,2011-06-06 09:16:00,2011-06-06 09:16:00,0
16850,332.41,332.41,1,19,2011-01-10 11:09:00,2011-01-10 11:09:00,0
16851,342.45,114.15000000000002,3,17,2011-10-19 09:48:00,2011-12-05 13:32:00,47
16852,144.91000000000003,72.455,2,9,2011-06-16 15:49:00,2011-11-29 13:22:00,165
16855,328.4,164.20000000000002,2,19,2011-10-27 16:31:00,2011-11-16 12:03:00,19
16856,35.400000000000006,35.400000000000006,1,2,2011-11-25 08:59:00,2011-11-25 08:59:00,0
16858,345.89000000000004,172.94500000000005,2,9,2010-12-06 09:52:00,2010-12-08 14:52:00,2
16859,473.14,94.628,5,50,2011-03-23 13:39:00,2011-08-25 14:12:00,155
16861,151.65,50.550000000000004,3,8,2010-12-06 15:09:00,2011-10-11 09:05:00,308
16863,481.35,120.33749999999999,4,25,2010-12-08 08:58:00,2011-11-10 15:23:00,337
16866,207.73999999999998,69.24666666666666,3,10,2011-07-01 12:34:00,2011-07-22 10:06:00,20
16869,805.62,161.124,5,113,2011-06-17 13:01:00,2011-11-17 12:02:00,152
16871,2761.4900000000002,394.4985714285714,7,131,2011-03-14 10:31:00,2011-11-17 19:27:00,248
16872,680.02,226.67333333333332,3,5,2011-06-08 14:32:00,2011-09-23 16:05:00,107
16873,7066.31,706.631,10,179,2010-12-10 15:45:00,2011-12-05 12:05:00,359
16875,2023.47,224.83,9,94,2011-01-04 10:37:00,2011-10-06 19:20:00,275
16877,853.72,142.28666666666666,6,111,2011-05-15 16:13:00,2011-11-27 13:47:00,195
16878,0.0,0.0,2,3,2011-09-16 17:39:00,2011-11-15 08:52:00,59
16880,1519.08,217.01142857142858,7,121,2011-06-03 16:45:00,2011-11-09 11:33:00,158
16881,432.0,432.0,1,1,2011-10-04 10:33:00,2011-10-04 10:33:00,0
16882,705.12,235.04,3,39,2011-01-26 17:43:00,2011-10-04 10:42:00,250
16883,276.73,138.36499999999998,2,33,2010-12-03 10:33:00,2011-06-05 12:51:00,184
16884,429.84000000000003,214.92000000000002,2,26,2011-11-02 10:16:00,2011-11-02 11:52:00,0
16885,471.51,157.17,3,82,2010-12-17 17:23:00,2011-11-24 13:40:00,341
16887,194.88,194.88000000000002,1,35,2011-11-04 14:07:00,2011-11-04 14:07:00,0
16889,1578.67,526.2233333333334,3,112,2011-01-07 10:47:00,2011-05-29 11:05:00,142
16891,809.7,161.94,5,166,2010-12-03 11:35:00,2011-12-08 11:15:00,369
16892,496.84000000000003,70.97714285714287,7,88,2011-01-20 13:19:00,2011-12-08 13:18:00,321
16893,145.93,145.93,1,44,2010-12-08 12:06:00,2010-12-08 12:06:00,0
16895,219.14,219.14000000000001,1,57,2011-10-06 12:15:00,2011-10-06 12:15:00,0
16897,213.03,71.01,3,37,2011-01-30 11:52:00,2011-02-13 15:45:00,14
16898,444.46,111.115,4,151,2010-12-06 12:23:00,2011-11-13 15:44:00,342
16899,1281.56,213.59333333333333,6,80,2010-12-14 13:11:00,2011-12-02 12:03:00,352
16900,187.6900000000001,37.538,5,79,2011-10-07 13:17:00,2011-11-28 10:50:00,51
16902,1706.88,1706.88,1,43,2011-08-15 14:17:00,2011-08-15 14:17:00,0
16903,373.24,373.24,1,50,2011-11-10 15:32:00,2011-11-10 15:32:00,0
16904,3754.27,234.641875,16,387,2010-12-07 13:29:00,2011-12-05 13:10:00,362
16905,3085.48,385.68500000000006,8,117,2010-12-03 10:43:00,2011-12-04 14:01:00,366
16906,579.77,144.94250000000008,4,74,2011-04-05 12:30:00,2011-09-19 11:49:00,166
16907,981.65,196.32999999999998,5,89,2010-12-09 16:52:00,2011-11-10 18:04:00,336
16909,364.14,182.07,2,18,2011-09-28 16:45:00,2011-10-06 18:06:00,8
16910,1510.06,188.7575,8,318,2011-09-09 14:14:00,2011-12-05 12:51:00,86
16912,2528.67,180.61928571428572,14,89,2011-01-20 15:42:00,2011-11-16 15:51:00,300
16913,113.44,113.44,1,8,2011-02-22 12:56:00,2011-02-22 12:56:00,0
16914,208.46,208.45999999999995,1,25,2011-11-03 15:27:00,2011-11-03 15:27:00,0
16915,621.6800000000001,103.61333333333334,6,46,2011-03-01 09:52:00,2011-11-30 16:39:00,274
16916,576.26,288.13000000000005,2,129,2010-12-02 13:14:00,2011-11-16 12:08:00,348
16917,391.52,391.52000000000004,1,9,2011-03-08 11:55:00,2011-03-08 11:55:00,0
16918,1043.34,149.04857142857145,7,97,2011-01-26 17:37:00,2011-10-21 12:50:00,267
16919,2596.45,236.0409090909091,11,141,2010-12-06 12:52:00,2011-07-06 13:35:00,212
16921,169.79,169.79000000000002,1,50,2011-10-09 16:22:00,2011-10-09 16:22:00,0
16923,6666.83,256.41653846153844,26,316,2010-12-12 11:06:00,2011-11-27 13:00:00,350
16924,739.5,184.875,4,69,2011-09-16 12:54:00,2011-11-18 12:53:00,62
16926,230.25,230.25000000000003,1,14,2010-12-03 13:42:00,2010-12-03 13:42:00,0
16927,543.05,181.01666666666668,3,5,2010-12-13 11:57:00,2011-08-16 11:10:00,245
16928,2781.5,146.39473684210526,19,72,2010-12-01 15:21:00,2011-09-20 15:10:00,292
16929,1295.39,185.05571428571426,7,51,2011-07-07 12:39:00,2011-12-06 08:37:00,151
16930,380.55,126.84999999999998,3,47,2011-10-02 14:25:00,2011-11-13 16:13:00,42
16931,4604.22,219.2485714285714,21,448,2010-12-05 11:40:00,2011-12-04 13:15:00,364
16932,161.94,161.93999999999997,1,44,2011-10-17 14:12:00,2011-10-17 14:12:00,0
16933,530.08,106.016,5,44,2011-04-14 12:28:00,2011-12-08 12:54:00,238
16934,950.9300000000001,475.46500000000003,2,59,2011-10-16 12:25:00,2011-10-16 12:40:00,0
16936,262.68,262.68,1,56,2011-11-14 11:04:00,2011-11-14 11:04:00,0
16938,1903.13,380.62600000000003,5,212,2011-02-04 09:34:00,2011-12-01 10:20:00,300
16940,3049.88,1016.6266666666667,3,226,2011-02-23 12:27:00,2011-10-18 13:15:00,237
16942,1894.11,189.411,10,159,2011-04-26 11:59:00,2011-11-27 12:40:00,215
16943,816.73,272.2433333333333,3,23,2011-01-25 14:00:00,2011-05-12 11:57:00,106
16945,4345.5,228.71052631578948,19,137,2010-12-16 17:49:00,2011-11-18 11:39:00,336
16947,406.48,406.48,1,21,2011-04-18 09:38:00,2011-04-18 09:38:00,0
16948,435.02,145.0066666666667,3,15,2011-01-18 10:58:00,2011-07-24 12:46:00,187
16949,1161.27,165.89571428571432,7,57,2011-01-27 12:11:00,2011-12-06 11:07:00,312
16950,1178.56,392.8533333333333,3,39,2010-12-07 15:20:00,2011-10-14 09:06:00,310
16951,1262.75,315.68750000000006,4,73,2011-02-08 14:58:00,2011-08-08 13:25:00,180
16952,167.61,83.80499999999999,2,16,2011-08-22 12:58:00,2011-08-22 13:03:00,0
16953,20.8,20.8,1,1,2011-11-09 15:54:00,2011-11-09 15:54:00,0
16954,2085.08,231.67555555555555,9,40,2010-12-15 10:41:00,2011-12-09 09:46:00,358
16955,493.67,98.734,5,18,2010-12-01 13:31:00,2011-06-08 10:36:00,188
16956,292.34,146.17000000000002,2,16,2011-11-22 08:56:00,2011-11-30 14:28:00,8
16957,416.64,208.32,2,15,2011-03-03 09:25:00,2011-04-14 13:56:00,42
16959,117.35000000000001,117.35000000000001,1,7,2011-09-13 15:03:00,2011-09-13 15:03:00,0
16960,507.05,169.01666666666668,3,92,2011-04-01 11:54:00,2011-11-01 11:35:00,213
16961,234.17,234.17000000000002,1,14,2011-08-15 13:46:00,2011-08-15 13:46:00,0
16963,110.55000000000001,110.55000000000001,1,7,2011-06-05 13:48:00,2011-06-05 13:48:00,0
16965,201.19,201.18999999999994,1,26,2011-04-27 12:08:00,2011-04-27 12:08:00,0
16966,2148.47,214.84700000000004,10,9,2011-04-13 14:17:00,2011-12-01 13:40:00,231
16967,319.02,319.02,1,21,2011-06-03 14:24:00,2011-06-03 14:24:00,0
16968,439.43,219.715,2,31,2011-08-24 10:51:00,2011-12-05 15:02:00,103
16969,650.41,216.80333333333337,3,42,2011-06-01 12:10:00,2011-10-31 13:12:00,152
16971,232.20999999999998,116.10499999999999,2,41,2011-11-01 15:06:00,2011-12-07 09:15:00,35
16976,251.51999999999998,251.51999999999998,1,2,2011-03-17 16:33:00,2011-03-17 16:33:00,0
16978,344.33,344.3299999999999,1,39,2011-09-23 12:50:00,2011-09-23 12:50:00,0
16979,1809.05,226.13125,8,64,2011-02-15 09:20:00,2011-12-06 12:21:00,294
16980,1078.96,539.4800000000001,2,71,2011-02-21 12:58:00,2011-03-29 16:36:00,36
16982,384.06,384.06,1,22,2011-10-10 12:28:00,2011-10-10 12:28:00,0
16983,1920.2,240.025,8,112,2010-12-05 12:34:00,2011-11-27 12:10:00,356
16984,4392.42,878.484,5,354,2011-08-01 17:37:00,2011-09-22 18:21:00,52
16985,5461.62,496.510909090909,11,62,2010-12-16 10:38:00,2011-11-22 13:33:00,341
16986,1873.2,936.6,2,3,2011-11-09 15:52:00,2011-11-10 11:55:00,0
16987,1625.05,232.15000000000003,7,74,2011-05-18 15:55:00,2011-12-06 17:26:00,202
16988,126.12,126.12,1,7,2011-12-04 16:02:00,2011-12-04 16:02:00,0
16989,1133.25,188.875,6,7,2011-07-12 09:11:00,2011-12-02 16:39:00,143
16990,179.0,179.0,1,1,2011-05-05 08:30:00,2011-05-05 08:30:00,0
16992,1601.8600000000001,266.97666666666663,6,85,2011-02-02 16:31:00,2011-11-29 11:50:00,299
16995,-1.25,-1.25,1,1,2010-12-02 17:09:00,2010-12-02 17:09:00,0
16996,1427.46,158.60666666666668,9,14,2010-12-16 09:48:00,2011-11-09 16:43:00,328
16997,702.0,234.0,3,7,2011-01-18 11:51:00,2011-02-24 17:28:00,37
16998,287.02000000000004,47.836666666666666,6,2,2011-02-08 15:42:00,2011-07-13 09:49:00,154
16999,484.82,242.41,2,21,2011-09-26 15:43:00,2011-11-16 13:53:00,50
17001,3989.57,362.6881818181818,11,75,2010-12-16 09:35:00,2011-12-09 09:38:00,358
17002,1487.78,371.94500000000005,4,41,2011-02-22 11:46:00,2011-09-27 16:48:00,217
17004,1412.94,706.4700000000001,2,38,2011-09-08 12:16:00,2011-10-24 14:25:00,46
17006,781.78,195.445,4,37,2011-09-25 12:15:00,2011-12-05 12:09:00,70
17007,877.4300000000001,125.34714285714286,7,50,2010-12-17 13:57:00,2011-10-20 10:47:00,306
17010,185.46,92.73,2,11,2011-11-21 14:49:00,2011-11-23 11:04:00,1
17011,270.9,270.9,1,15,2011-11-09 13:30:00,2011-11-09 13:30:00,0
17014,565.58,141.395,4,63,2011-10-04 11:36:00,2011-12-01 14:09:00,58
17015,1842.56,614.1866666666666,3,182,2011-06-07 13:19:00,2011-11-11 10:45:00,156
17017,8574.11,317.5596296296296,27,88,2010-12-02 10:17:00,2011-12-07 09:32:00,369
17018,920.1,460.05,2,15,2011-01-18 08:46:00,2011-10-30 11:42:00,285
17019,1272.61,318.15250000000003,4,166,2010-12-06 12:55:00,2011-11-28 13:06:00,357
17022,71.0,71.0,1,7,2011-11-08 17:09:00,2011-11-08 17:09:00,0
17024,95.85,31.95,3,2,2011-07-05 09:31:00,2011-10-25 13:47:00,112
17025,357.77,119.25666666666666,3,8,2010-12-01 15:45:00,2011-10-10 09:06:00,312
17026,154.82999999999998,77.41499999999999,2,4,2010-12-05 12:47:00,2011-06-07 14:28:00,184
17027,848.59,121.22714285714287,7,110,2011-01-26 14:19:00,2011-09-22 12:24:00,238
17029,716.0,358.0,2,1,2011-04-17 10:57:00,2011-08-21 11:06:00,126
17030,146.87,146.87000000000003,1,11,2011-10-07 08:49:00,2011-10-07 08:49:00,0
17031,380.35,190.175,2,19,2011-07-08 09:38:00,2011-11-28 10:23:00,143
17033,1030.14,343.38000000000005,3,24,2010-12-15 13:21:00,2011-09-14 14:34:00,273
17034,734.5699999999999,183.64249999999998,4,28,2011-02-25 10:10:00,2011-11-23 15:14:00,271
17035,388.33,129.44333333333333,3,27,2011-02-01 12:27:00,2011-04-08 11:23:00,65
17037,1253.22,626.6099999999999,2,75,2011-09-13 12:49:00,2011-09-22 17:20:00,9
17038,112.4,112.40000000000002,1,22,2011-11-09 13:50:00,2011-11-09 13:50:00,0
17040,449.73,449.72999999999996,1,15,2011-07-25 10:19:00,2011-07-25 10:19:00,0
17041,1065.77,266.4425,4,59,2010-12-14 11:43:00,2011-11-13 11:21:00,333
17042,1044.3799999999999,208.87600000000003,5,74,2011-04-06 14:53:00,2011-12-07 12:26:00,244
17043,1735.18,433.795,4,100,2011-03-18 14:53:00,2011-11-07 15:33:00,234
17044,897.4300000000001,299.1433333333333,3,8,2010-12-15 16:34:00,2011-12-01 08:54:00,350
17045,339.44,113.14666666666665,3,20,2011-04-06 12:08:00,2011-08-18 17:09:00,134
17046,642.02,642.0199999999999,1,22,2011-07-05 14:24:00,2011-07-05 14:24:00,0
17047,1100.9,366.96666666666664,3,59,2011-05-18 16:50:00,2011-09-15 13:27:00,119
17048,864.32,144.05333333333334,6,41,2011-01-12 16:51:00,2011-08-16 14:51:00,215
17049,5594.78,508.6163636363637,11,201,2011-03-09 08:33:00,2011-12-07 10:48:00,273
17050,3228.84,538.14,6,169,2011-02-13 12:41:00,2011-09-04 13:48:00,203
17051,247.14000000000001,247.14,1,40,2011-05-29 14:13:00,2011-05-29 14:13:00,0
17052,413.75,413.74999999999994,1,72,2011-11-11 14:50:00,2011-11-11 14:50:00,0
17053,496.38,248.18999999999997,2,13,2011-08-01 10:23:00,2011-08-03 10:55:00,2
17054,1353.83,225.63833333333335,6,64,2011-04-08 13:14:00,2011-11-11 12:56:00,216
17058,1179.89,393.2966666666666,3,51,2011-04-14 09:18:00,2011-09-19 10:13:00,158
17059,3095.04,619.008,5,292,2010-12-05 12:35:00,2011-11-10 12:27:00,339
17060,234.24,234.24,1,5,2011-03-18 13:27:00,2011-03-18 13:27:00,0
17061,5116.13,426.3441666666666,12,57,2011-04-21 13:29:00,2011-09-27 11:24:00,158
17062,534.47,106.894,5,53,2010-12-05 11:59:00,2011-01-30 11:01:00,55
17063,1421.59,129.23545454545453,11,66,2011-02-23 13:44:00,2011-12-01 08:46:00,280
17064,859.35,286.45,3,53,2011-01-16 16:10:00,2011-10-12 10:18:00,268
17065,-112.35,-112.35,1,1,2011-07-19 14:45:00,2011-07-19 14:45:00,0
17068,4531.34,205.97,22,116,2010-12-06 13:58:00,2011-11-27 13:14:00,355
17069,2655.2200000000003,204.24769230769232,13,111,2010-12-01 16:49:00,2011-11-11 17:13:00,345
17070,312.14,312.14,1,62,2011-08-17 17:01:00,2011-08-17 17:01:00,0
17071,2385.48,170.39142857142858,14,102,2011-02-03 08:18:00,2011-12-01 09:06:00,301
17073,1446.09,361.52250000000004,4,142,2011-08-22 14:37:00,2011-11-22 11:47:00,91
17075,813.77,162.75400000000002,5,62,2011-01-26 13:20:00,2011-11-22 11:58:00,299
17076,841.0799999999999,280.35999999999996,3,17,2010-12-10 10:08:00,2011-11-03 17:53:00,328
17078,378.2,189.10000000000002,2,28,2011-11-03 18:49:00,2011-11-03 19:17:00,0
17079,118.80000000000001,118.80000000000001,1,2,2011-09-22 15:34:00,2011-09-22 15:34:00,0
17080,285.5,95.16666666666667,3,8,2011-03-15 12:05:00,2011-11-17 12:59:00,247
17081,290.16,145.07999999999998,2,55,2011-10-24 13:08:00,2011-11-14 12:56:00,20
17082,2003.85,1001.925,2,75,2011-01-25 14:36:00,2011-11-06 15:17:00,285
17083,1405.78,468.5933333333333,3,24,2011-02-09 11:38:00,2011-08-22 15:43:00,194
17084,2949.75,1474.875,2,146,2011-11-04 14:49:00,2011-11-04 14:54:00,0
17085,1555.05,259.175,6,116,2010-12-12 12:24:00,2011-08-08 14:15:00,239
17086,2050.08,341.68,6,76,2011-10-07 11:22:00,2011-12-02 13:54:00,56
17088,1991.01,497.75250000000005,4,96,2011-03-31 09:48:00,2011-11-11 14:23:00,225
17090,2041.8500000000001,255.23125,8,45,2010-12-20 13:52:00,2011-12-05 13:44:00,349
17091,3802.81,380.28100000000006,10,119,2010-12-07 09:55:00,2011-12-07 10:43:00,365
17092,1777.78,444.44500000000005,4,99,2011-03-07 14:51:00,2011-10-20 19:51:00,227
17094,270.20000000000005,135.09999999999997,2,14,2011-01-21 13:09:00,2011-01-25 17:24:00,4
17095,1088.2,181.36666666666665,6,70,2011-01-09 11:05:00,2011-11-17 16:40:00,312
17096,992.6800000000001,141.81142857142856,7,46,2011-03-23 12:05:00,2011-11-30 15:05:00,252
17097,937.92,104.21333333333332,9,153,2010-12-09 14:55:00,2011-12-07 17:05:00,363
17100,971.74,485.87,2,65,2011-11-21 16:36:00,2011-11-21 16:36:00,0
17101,1621.73,405.4325,4,28,2011-06-14 14:49:00,2011-11-29 13:57:00,167
17102,25.5,25.5,1,1,2011-03-23 10:08:00,2011-03-23 10:08:00,0
17105,665.78,332.88999999999993,2,80,2011-02-06 14:46:00,2011-07-03 15:53:00,147
17107,10380.43,1482.9185714285716,7,269,2011-03-06 15:17:00,2011-11-07 08:41:00,245
17109,869.6800000000001,108.71000000000001,8,107,2011-04-21 15:46:00,2011-11-10 16:59:00,203
17110,163.29999999999998,163.3,1,12,2011-06-27 12:58:00,2011-06-27 12:58:00,0
17111,248.61,248.60999999999996,1,29,2011-10-23 15:59:00,2011-10-23 15:59:00,0
17114,747.22,74.72200000000001,10,85,2011-01-09 11:39:00,2011-12-04 12:17:00,329
17115,806.9000000000001,161.37999999999997,5,33,2011-04-20 14:46:00,2011-12-01 14:30:00,224
17117,116.19999999999999,116.19999999999999,1,9,2011-02-24 13:54:00,2011-02-24 13:54:00,0
17118,157.02,157.02,1,10,2011-01-26 12:19:00,2011-01-26 12:19:00,0
17119,593.61,197.86999999999998,3,35,2011-10-11 11:03:00,2011-12-06 14:40:00,56
